# SignalP-5.0	Organism: Eukarya	Timestamp: 20191022231331
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
P14920	SP(Sec/SPI)	0.579590	0.420410	CS pos: 18-19. ALC-IH. Pr: 0.3580
Q86YV6	OTHER	0.000794	0.999206	
Q9HAU0	OTHER	0.000815	0.999185	
P28066	OTHER	0.001153	0.998847	
Q7Z3U7	OTHER	0.000464	0.999536	
P08F94	OTHER	0.447499	0.552501	
P35249	OTHER	0.000598	0.999402	
Q00722	OTHER	0.002533	0.997467	
Q9Y5G1	SP(Sec/SPI)	0.968628	0.031372	CS pos: 30-31. ALS-EP. Pr: 0.9185
Q8N5V2	OTHER	0.000596	0.999404	
P35354	SP(Sec/SPI)	0.999129	0.000871	CS pos: 17-18. SHT-AN. Pr: 0.6180
Q9Y5F9	SP(Sec/SPI)	0.877985	0.122015	CS pos: 30-31. TLS-EP. Pr: 0.7413
Q9H6K5	OTHER	0.001034	0.998966	
O95944	SP(Sec/SPI)	0.999535	0.000465	CS pos: 21-22. SQA-QS. Pr: 0.8229
Q9H0J4	OTHER	0.000930	0.999070	
Q02509	SP(Sec/SPI)	0.965275	0.034725	CS pos: 17-18. AGG-HP. Pr: 0.8647
O14931	SP(Sec/SPI)	0.994169	0.005831	CS pos: 18-19. SCA-LW. Pr: 0.4754
Q9BWH6	OTHER	0.002246	0.997754	
P35749	OTHER	0.000346	0.999654	
P06401	OTHER	0.002828	0.997172	
O75376	OTHER	0.000682	0.999318	
P07205	OTHER	0.000922	0.999078	
Q9UBC5	OTHER	0.000832	0.999168	
Q9H606	OTHER	0.008327	0.991673	
Q99972	SP(Sec/SPI)	0.955367	0.044633	CS pos: 32-33. VGA-RT. Pr: 0.7324
Q9GZP4	OTHER	0.001049	0.998951	
P49642	OTHER	0.000239	0.999761	
A0A2R8Y4Y8	OTHER	0.497541	0.502459	
Q8N2W9	OTHER	0.000306	0.999694	
Q96QE2	OTHER	0.000579	0.999421	
Q9Y6X2	OTHER	0.000218	0.999782	
P0DI83	OTHER	0.000961	0.999039	
Q9UKX2	OTHER	0.001177	0.998823	
Q6MZQ0	OTHER	0.000754	0.999246	
I3L0S3	OTHER	0.004332	0.995668	
P07225	SP(Sec/SPI)	0.996301	0.003699	CS pos: 24-25. SEA-NF. Pr: 0.9522
O94832	OTHER	0.000231	0.999769	
P62745	OTHER	0.002010	0.997990	
Q12965	OTHER	0.000542	0.999458	
P04844	SP(Sec/SPI)	0.955573	0.044427	CS pos: 22-23. TWA-LT. Pr: 0.9137
P85299	OTHER	0.001023	0.998977	
O00160	OTHER	0.000331	0.999669	
O95294	OTHER	0.001102	0.998898	
Q00169	OTHER	0.002653	0.997347	
P01138	SP(Sec/SPI)	0.986556	0.013444	CS pos: 18-19. IQA-EP. Pr: 0.8694
Q9NQP4	OTHER	0.002393	0.997607	
P23942	OTHER	0.000981	0.999019	
Q96FC7	OTHER	0.001060	0.998940	
Q8N1T3	OTHER	0.000809	0.999191	
P19174	OTHER	0.000493	0.999507	
Q8TAX0	OTHER	0.007507	0.992493	
P16885	OTHER	0.000430	0.999570	
Q86UA1	OTHER	0.001196	0.998804	
Q9H488	SP(Sec/SPI)	0.986816	0.013184	CS pos: 28-29. AGS-WD. Pr: 0.5008
A2A3N6	OTHER	0.000677	0.999323	
P01106	OTHER	0.000799	0.999201	
O43374	OTHER	0.001482	0.998518	
O15530	OTHER	0.002615	0.997385	
P60891	OTHER	0.000636	0.999364	
O75038	OTHER	0.153724	0.846276	
P19338	OTHER	0.001112	0.998888	
Q15742	OTHER	0.000815	0.999185	
Q9NX40	OTHER	0.001797	0.998203	
Q9UPR0	OTHER	0.003040	0.996960	
Q92786	OTHER	0.001489	0.998511	
Q5HYW2	OTHER	0.000536	0.999464	
Q1ED39	OTHER	0.000401	0.999599	
A0A0C4DH69	SP(Sec/SPI)	0.996940	0.003060	CS pos: 22-23. ARC-DI. Pr: 0.9804
P41229	OTHER	0.000964	0.999036	
Q9NRZ9	OTHER	0.000761	0.999239	
Q9UGL1	OTHER	0.004154	0.995846	
Q9NVX7	OTHER	0.000538	0.999462	
A0A0C4DH68	SP(Sec/SPI)	0.998867	0.001133	CS pos: 20-21. SSG-DI. Pr: 0.8146
Q03721	OTHER	0.001928	0.998072	
O94819	OTHER	0.004829	0.995171	
Q8WWG9	OTHER	0.004203	0.995797	
Q96T54	OTHER	0.062243	0.937757	
Q8TDN1	OTHER	0.000743	0.999257	
O43525	OTHER	0.005077	0.994923	
Q9BZL6	OTHER	0.002000	0.998000	
Q8N131	SP(Sec/SPI)	0.885792	0.114208	CS pos: 26-27. GAA-HE. Pr: 0.2356
P55160	OTHER	0.000677	0.999323	
O43639	OTHER	0.000613	0.999387	
Q9H2C5	OTHER	0.030549	0.969451	
Q9H341	OTHER	0.001033	0.998967	
Q86YI8	OTHER	0.002204	0.997796	
Q86VF7	OTHER	0.002776	0.997224	
Q12857	OTHER	0.000703	0.999297	
Q8N8J0	OTHER	0.002230	0.997770	
O75151	OTHER	0.001655	0.998345	
Q6J4K2	SP(Sec/SPI)	0.995227	0.004773	CS pos: 26-27. VSG-TR. Pr: 0.7216
Q9Y5G9	OTHER	0.023092	0.976908	
P51003	OTHER	0.000693	0.999307	
P35580	OTHER	0.000460	0.999540	
O15120	SP(Sec/SPI)	0.848447	0.151553	CS pos: 23-24. SRA-AE. Pr: 0.7921
Q99650	SP(Sec/SPI)	0.702028	0.297972	CS pos: 27-28. VLA-ER. Pr: 0.3277
O60925	OTHER	0.000631	0.999369	
Q08174	SP(Sec/SPI)	0.929974	0.070026	CS pos: 57-58. GHA-TR. Pr: 0.9100
P18669	OTHER	0.002344	0.997656	
Q9Y2K3	OTHER	0.262157	0.737843	
Q9NR12	OTHER	0.000956	0.999044	
P40937	OTHER	0.000830	0.999170	
Q15154	OTHER	0.001055	0.998945	
P49643	OTHER	0.001336	0.998664	
Q9GZU8	OTHER	0.000359	0.999641	
Q15032	OTHER	0.001124	0.998876	
Q9UKJ0	SP(Sec/SPI)	0.986996	0.013004	CS pos: 19-20. AFL-QP. Pr: 0.5754
P61758	OTHER	0.000718	0.999282	
Q02083	SP(Sec/SPI)	0.983808	0.016192	CS pos: 28-29. SAA-SP. Pr: 0.5732
Q02818	SP(Sec/SPI)	0.997936	0.002064	CS pos: 26-27. VLA-VP. Pr: 0.9450
Q96MG8	OTHER	0.008031	0.991969	
P80303	SP(Sec/SPI)	0.989828	0.010172	CS pos: 24-25. LEA-VP. Pr: 0.8092
P22061	OTHER	0.001055	0.998945	
Q9Y623	OTHER	0.001074	0.998926	
O14745	OTHER	0.000442	0.999558	
Q14249	OTHER	0.114341	0.885659	
P05165	OTHER	0.006418	0.993582	
Q9NUQ2	OTHER	0.023069	0.976931	
B0I1T2	OTHER	0.000141	0.999859	
P47804	OTHER	0.005348	0.994652	
Q9H6T3	OTHER	0.000436	0.999564	
P36957	OTHER	0.000792	0.999208	
Q15599	OTHER	0.000396	0.999604	
Q96D70	OTHER	0.000803	0.999197	
Q96S44	OTHER	0.000612	0.999388	
Q9H1E3	OTHER	0.000273	0.999727	
Q08116	OTHER	0.000519	0.999481	
Q5T2W1	OTHER	0.000562	0.999438	
Q75T13	OTHER	0.083827	0.916173	
Q4KWH8	OTHER	0.000150	0.999850	
Q9NZM1	OTHER	0.000716	0.999284	
Q15111	OTHER	0.001277	0.998723	
Q96HP4	OTHER	0.007181	0.992819	
Q86WG5	OTHER	0.001699	0.998301	
P08567	OTHER	0.000557	0.999443	
O00566	OTHER	0.000802	0.999198	
P12883	OTHER	0.001259	0.998741	
Q9P1W9	OTHER	0.002978	0.997022	
Q9UMS5	OTHER	0.000452	0.999548	
Q56VL3	OTHER	0.001295	0.998705	
Q96FM1	SP(Sec/SPI)	0.993917	0.006083	CS pos: 23-24. SQG-DR. Pr: 0.6950
Q5W5W9	OTHER	0.005488	0.994512	
P81277	SP(Sec/SPI)	0.990557	0.009443	CS pos: 22-23. GAA-SR. Pr: 0.5743
Q9H1A7	OTHER	0.000764	0.999236	
Q9NZW5	OTHER	0.000360	0.999640	
Q9HD47	OTHER	0.058434	0.941566	
Q5VU43	OTHER	0.000127	0.999873	
A6NJ78	OTHER	0.002634	0.997366	
P01563	SP(Sec/SPI)	0.988426	0.011574	CS pos: 23-24. SVG-CD. Pr: 0.4511
O60337	OTHER	0.000917	0.999083	
Q9NPA2	SP(Sec/SPI)	0.997163	0.002837	CS pos: 21-22. ARA-PK. Pr: 0.7991
Q6P1A2	OTHER	0.000597	0.999403	
Q8IXI1	OTHER	0.010958	0.989042	
P13232	SP(Sec/SPI)	0.972167	0.027833	CS pos: 25-26. ASS-DC. Pr: 0.6249
P16871	SP(Sec/SPI)	0.977386	0.022614	CS pos: 20-21. VSG-ES. Pr: 0.7144
Q96PD4	SP(Sec/SPI)	0.971436	0.028564	CS pos: 30-31. AAA-RK. Pr: 0.6914
Q86YT6	OTHER	0.001385	0.998615	
Q9H8H3	OTHER	0.002649	0.997351	
Q6P0Q8	OTHER	0.002639	0.997361	
O00458	OTHER	0.001712	0.998288	
O15151	OTHER	0.000904	0.999096	
P01701	SP(Sec/SPI)	0.997973	0.002027	CS pos: 19-20. SWA-QS. Pr: 0.8995
Q14116	OTHER	0.000159	0.999841	
O75197	SP(Sec/SPI)	0.993886	0.006114	CS pos: 31-32. AAA-SP. Pr: 0.7514
Q2Q1W2	OTHER	0.000492	0.999508	
Q8N2G4	SP(Sec/SPI)	0.984649	0.015351	CS pos: 20-21. GFA-LQ. Pr: 0.8406
Q8IYK4	SP(Sec/SPI)	0.951249	0.048751	CS pos: 27-28. CRA-RF. Pr: 0.7272
Q9UNX9	OTHER	0.003364	0.996636	
O95777	OTHER	0.000775	0.999225	
Q9UBD0	OTHER	0.001012	0.998988	
P01583	OTHER	0.000344	0.999656	
O95274	SP(Sec/SPI)	0.997788	0.002212	CS pos: 30-31. AQA-LE. Pr: 0.9759
Q7Z3Y9	OTHER	0.005474	0.994526	
Q969L4	OTHER	0.002816	0.997184	
Q8N7I0	OTHER	0.353816	0.646184	
Q96II8	OTHER	0.047043	0.952957	
Q9BXT6	OTHER	0.079343	0.920657	
A8MV81	OTHER	0.000547	0.999453	
Q01546	OTHER	0.000352	0.999648	
O14633	OTHER	0.021611	0.978389	
Q9BQS6	OTHER	0.000836	0.999164	
P14652	OTHER	0.000732	0.999268	
O15347	OTHER	0.000582	0.999418	
Q8N6C8	SP(Sec/SPI)	0.987529	0.012471	CS pos: 23-24. VQA-GP. Pr: 0.9180
Q5TCS8	OTHER	0.000509	0.999491	
Q7Z3B3	OTHER	0.001447	0.998553	
Q6P9B9	OTHER	0.002986	0.997014	
Q13241	OTHER	0.382012	0.617988	
Q5SVS4	OTHER	0.025282	0.974718	
Q86U28	OTHER	0.001682	0.998318	
P58166	SP(Sec/SPI)	0.994737	0.005263	CS pos: 21-22. AQG-TG. Pr: 0.6194
Q9BYQ8	OTHER	0.114515	0.885485	
P61925	OTHER	0.000459	0.999541	
O95198	OTHER	0.001449	0.998551	
P78368	OTHER	0.001416	0.998584	
Q9BQ51	SP(Sec/SPI)	0.939731	0.060269	CS pos: 19-20. IAA-LF. Pr: 0.7877
Q8WV24	OTHER	0.001712	0.998288	
P0DM63	OTHER	0.008900	0.991100	
Q8WTW4	OTHER	0.001147	0.998853	
Q8NGA0	OTHER	0.000481	0.999519	
Q86SH4	SP(Sec/SPI)	0.854828	0.145172	CS pos: 23-24. LDA-SI. Pr: 0.6236
Q6NTE8	OTHER	0.000532	0.999468	
A6NJ46	OTHER	0.001393	0.998607	
Q8NFZ3	OTHER	0.206217	0.793783	
Q5BJF6	OTHER	0.001017	0.998983	
Q8NC60	OTHER	0.023030	0.976970	
Q9NV79	OTHER	0.003242	0.996758	
Q9P0J1	OTHER	0.008056	0.991944	
Q96HS1	OTHER	0.210220	0.789780	
A6NEY8	OTHER	0.000630	0.999370	
P48739	OTHER	0.004190	0.995810	
Q9ULX3	OTHER	0.000787	0.999213	
Q5T870	OTHER	0.003348	0.996652	
P61019	OTHER	0.001407	0.998593	
Q9H9Y2	OTHER	0.001082	0.998918	
Q15149	OTHER	0.001188	0.998812	
Q8WWQ0	OTHER	0.000867	0.999133	
Q8TAP9	OTHER	0.001378	0.998622	
Q6IA69	OTHER	0.024654	0.975346	
P05166	OTHER	0.001296	0.998704	
O43665	OTHER	0.000590	0.999410	
Q5BKU9	OTHER	0.001151	0.998849	
Q13506	OTHER	0.000283	0.999717	
Q86UN2	SP(Sec/SPI)	0.990937	0.009063	CS pos: 24-25. GGG-CP. Pr: 0.5595
Q99471	OTHER	0.000429	0.999571	
Q6A1A2	OTHER	0.003503	0.996497	
Q8WU10	OTHER	0.005996	0.994004	
Q9H5N1	OTHER	0.001012	0.998988	
O60393	OTHER	0.008861	0.991139	
P55157	SP(Sec/SPI)	0.986419	0.013581	CS pos: 16-17. SYS-AS. Pr: 0.5204
Q86YV0	OTHER	0.001692	0.998308	
Q86UT5	OTHER	0.001872	0.998128	
Q9NPG4	SP(Sec/SPI)	0.606760	0.393240	CS pos: 18-19. GYL-FL. Pr: 0.2225
Q9P2E7	SP(Sec/SPI)	0.985710	0.014290	CS pos: 18-19. VFS-QL. Pr: 0.7241
Q496M5	OTHER	0.003325	0.996675	
Q16816	OTHER	0.000761	0.999239	
O14802	OTHER	0.000769	0.999231	
Q6WBX8	OTHER	0.001534	0.998466	
Q7Z412	OTHER	0.002145	0.997855	
Q8NE09	OTHER	0.000203	0.999797	
Q96M27	OTHER	0.001715	0.998285	
Q14699	OTHER	0.000868	0.999132	
Q6T4R5	OTHER	0.001671	0.998329	
Q9NYN1	OTHER	0.000652	0.999348	
Q9NUJ7	OTHER	0.001261	0.998739	
Q6UQ28	SP(Sec/SPI)	0.918865	0.081135	CS pos: 25-26. SSA-TF. Pr: 0.8160
P39023	OTHER	0.000408	0.999592	
Q8N3S3	OTHER	0.001734	0.998266	
Q9HB75	OTHER	0.001227	0.998773	
Q99453	OTHER	0.010628	0.989372	
Q9Y5H5	SP(Sec/SPI)	0.663036	0.336964	CS pos: 29-30. GSG-QL. Pr: 0.3794
Q99549	OTHER	0.000823	0.999177	
P13349	OTHER	0.001258	0.998742	
P23409	OTHER	0.003143	0.996857	
Q5VV43	SP(Sec/SPI)	0.979029	0.020971	CS pos: 20-21. AGC-AR. Pr: 0.3595
A0A1B0GVZ6	OTHER	0.000432	0.999568	
O60506	OTHER	0.000205	0.999795	
Q9NPC1	OTHER	0.078459	0.921541	
Q9NX70	OTHER	0.000853	0.999147	
Q9Y561	SP(Sec/SPI)	0.979136	0.020864	CS pos: 32-33. ALA-EH. Pr: 0.5908
Q16584	OTHER	0.001892	0.998108	
Q9H4S2	OTHER	0.003957	0.996043	
O95976	SP(Sec/SPI)	0.714396	0.285604	CS pos: 27-28. VGA-CT. Pr: 0.2145
Q6UX53	OTHER	0.345148	0.654852	
Q9HCJ2	SP(Sec/SPI)	0.634583	0.365417	CS pos: 44-45. VRA-QT. Pr: 0.5712
P06899	OTHER	0.001200	0.998800	
Q86VH4	SP(Sec/SPI)	0.935377	0.064623	CS pos: 30-31. TGA-QR. Pr: 0.6205
P01854	OTHER	0.006973	0.993027	
P31273	OTHER	0.001787	0.998213	
Q13442	OTHER	0.000282	0.999718	
Q96MM7	OTHER	0.000567	0.999433	
Q9UI26	OTHER	0.033371	0.966629	
Q8IX19	OTHER	0.001193	0.998807	
O43448	OTHER	0.001789	0.998211	
Q6UX15	SP(Sec/SPI)	0.982191	0.017809	CS pos: 24-25. ATG-RL. Pr: 0.3291
Q8WV35	OTHER	0.003647	0.996353	
P01742	SP(Sec/SPI)	0.990717	0.009283	CS pos: 19-20. VQS-QV. Pr: 0.9142
Q13547	OTHER	0.001049	0.998951	
P07099	OTHER	0.051853	0.948147	
Q9UKX5	SP(Sec/SPI)	0.959107	0.040893	CS pos: 20-21. GFT-DT. Pr: 0.5348
Q9XRX5	OTHER	0.001941	0.998059	
P20700	OTHER	0.000346	0.999654	
P13612	SP(Sec/SPI)	0.639782	0.360218	CS pos: 33-34. GRP-YN. Pr: 0.4901
Q9Y4W2	OTHER	0.003088	0.996912	
A2PYH4	OTHER	0.000489	0.999511	
Q9BYI3	OTHER	0.000759	0.999241	
Q5VZ66	OTHER	0.000732	0.999268	
Q9UPZ9	OTHER	0.000504	0.999496	
Q9UHF4	SP(Sec/SPI)	0.998899	0.001101	CS pos: 29-30. GRA-VP. Pr: 0.9227
Q9Y4D8	OTHER	0.001892	0.998108	
Q8IYT4	OTHER	0.000879	0.999121	
O60674	OTHER	0.004062	0.995938	
Q92845	OTHER	0.001017	0.998983	
Q9BW19	OTHER	0.000460	0.999540	
Q92813	OTHER	0.018877	0.981123	
Q9BVG8	OTHER	0.001535	0.998465	
B2RXH2	OTHER	0.001075	0.998925	
Q92604	OTHER	0.002608	0.997392	
B2CW77	OTHER	0.002654	0.997346	
Q9H2X8	OTHER	0.276818	0.723182	
Q6UWM7	SP(Sec/SPI)	0.996116	0.003884	CS pos: 22-23. GAA-RK. Pr: 0.5446
Q6L8H2	OTHER	0.069300	0.930700	
Q9UIX4	OTHER	0.001481	0.998519	
P60371	OTHER	0.019925	0.980075	
P06213	SP(Sec/SPI)	0.974565	0.025435	CS pos: 27-28. AAG-HL. Pr: 0.6420
Q3SYF9	OTHER	0.053592	0.946408	
Q06455	OTHER	0.005824	0.994176	
Q9Y5A7	OTHER	0.000267	0.999733	
Q9Y5U8	OTHER	0.001591	0.998409	
O00712	OTHER	0.000534	0.999466	
Q5XG87	OTHER	0.002302	0.997698	
Q9H611	OTHER	0.002160	0.997840	
Q9UK39	OTHER	0.003510	0.996490	
P40426	OTHER	0.020098	0.979902	
Q86SE9	OTHER	0.000936	0.999064	
Q8IZS5	OTHER	0.000357	0.999643	
Q8TEQ8	OTHER	0.336823	0.663177	
Q8TD46	SP(Sec/SPI)	0.946193	0.053807	CS pos: 28-29. SLC-MD. Pr: 0.3266
P29373	OTHER	0.000946	0.999054	
O95716	OTHER	0.000642	0.999358	
Q7LG56	OTHER	0.000360	0.999640	
P62826	OTHER	0.000463	0.999537	
P00797	SP(Sec/SPI)	0.970651	0.029349	CS pos: 23-24. TFG-LP. Pr: 0.8571
Q8TAI7	OTHER	0.005489	0.994511	
P18621	OTHER	0.000997	0.999003	
Q9BUV8	OTHER	0.001488	0.998512	
Q9Y572	OTHER	0.001100	0.998900	
P61573	OTHER	0.001048	0.998952	
P62820	OTHER	0.002271	0.997729	
O15541	OTHER	0.000406	0.999594	
Q9H0N0	OTHER	0.000763	0.999237	
Q9NRW1	OTHER	0.000769	0.999231	
P50876	OTHER	0.005433	0.994567	
O95243	OTHER	0.001774	0.998226	
Q9BYG3	OTHER	0.000714	0.999286	
Q13478	SP(Sec/SPI)	0.989391	0.010609	CS pos: 21-22. AES-CT. Pr: 0.4924
P33032	OTHER	0.001652	0.998348	
Q9NRM0	OTHER	0.003182	0.996818	
O75473	SP(Sec/SPI)	0.971921	0.028079	CS pos: 21-22. ATG-GS. Pr: 0.4459
Q5JTD7	OTHER	0.004102	0.995898	
Q15056	OTHER	0.001277	0.998723	
Q9HD34	OTHER	0.000766	0.999234	
Q5TDP6	OTHER	0.001003	0.998997	
Q9NQC8	OTHER	0.000379	0.999621	
Q9P0M6	OTHER	0.000306	0.999694	
Q9H008	OTHER	0.001512	0.998488	
Q9BQK8	OTHER	0.001050	0.998950	
P62310	OTHER	0.000123	0.999877	
Q01638	SP(Sec/SPI)	0.992267	0.007733	CS pos: 17-18. STA-AK. Pr: 0.4639
P15515	SP(Sec/SPI)	0.999351	0.000649	CS pos: 19-20. ISA-DS. Pr: 0.8181
Q96PC2	OTHER	0.002712	0.997288	
Q9NP66	OTHER	0.001787	0.998213	
Q05925	OTHER	0.001273	0.998727	
Q99525	OTHER	0.001118	0.998882	
P68871	OTHER	0.002708	0.997292	
P31277	OTHER	0.001542	0.998458	
Q8N6C5	OTHER	0.465421	0.534579	
P20719	OTHER	0.002155	0.997845	
Q6UWX4	SP(Sec/SPI)	0.638541	0.361459	CS pos: 41-42. LQG-HP. Pr: 0.2871
O00214	OTHER	0.002429	0.997571	
Q9NQE9	OTHER	0.001076	0.998924	
A6NK58	OTHER	0.002552	0.997448	
P00338	OTHER	0.000464	0.999536	
Q969R8	OTHER	0.037328	0.962672	
Q96CX2	OTHER	0.001160	0.998840	
Q693B1	OTHER	0.001368	0.998632	
P56199	SP(Sec/SPI)	0.807835	0.192165	CS pos: 28-29. CVS-FN. Pr: 0.5330
O00291	OTHER	0.000431	0.999569	
Q96PV6	OTHER	0.000521	0.999479	
O15131	OTHER	0.000374	0.999626	
O43187	OTHER	0.001176	0.998824	
Q12918	OTHER	0.000597	0.999403	
O14896	OTHER	0.001841	0.998159	
Q13751	SP(Sec/SPI)	0.999733	0.000267	CS pos: 17-18. LHA-QQ. Pr: 0.8399
A0A087WW87	SP(Sec/SPI)	0.997912	0.002088	CS pos: 19-20. GSS-ED. Pr: 0.8696
Q6ZRS4	OTHER	0.001114	0.998886	
Q96Q89	OTHER	0.001196	0.998804	
Q9BXL5	OTHER	0.000472	0.999528	
A1A4Y4	OTHER	0.000879	0.999121	
Q86V97	OTHER	0.000806	0.999194	
P05787	OTHER	0.000869	0.999131	
Q9BX67	SP(Sec/SPI)	0.715442	0.284558	CS pos: 31-32. IGA-VN. Pr: 0.4656
P80217	OTHER	0.000760	0.999240	
Q8N109	SP(Sec/SPI)	0.963604	0.036396	CS pos: 21-22. AWT-HE. Pr: 0.9019
Q5TA89	OTHER	0.000273	0.999727	
Q9H1K1	OTHER	0.004030	0.995970	
Q9BYP8	OTHER	0.082624	0.917376	
P54819	OTHER	0.001125	0.998875	
Q9UPP2	OTHER	0.000453	0.999547	
Q6NWY9	OTHER	0.017320	0.982680	
Q8NHV5	SP(Sec/SPI)	0.889441	0.110559	CS pos: 21-22. AIA-SI. Pr: 0.3736
P14859	OTHER	0.001382	0.998618	
Q92621	OTHER	0.000507	0.999493	
Q8TD55	OTHER	0.000605	0.999395	
O60404	OTHER	0.000597	0.999403	
P03891	OTHER	0.008944	0.991056	
O15162	OTHER	0.008423	0.991577	
A6NND4	OTHER	0.000491	0.999509	
P98161	SP(Sec/SPI)	0.995753	0.004247	CS pos: 23-24. ALA-GG. Pr: 0.6270
O75489	OTHER	0.011994	0.988006	
Q9BZK3	OTHER	0.000373	0.999627	
Q8N165	OTHER	0.000782	0.999218	
Q9Y5E1	SP(Sec/SPI)	0.867283	0.132717	CS pos: 26-27. SLA-GS. Pr: 0.4399
Q9NZ81	OTHER	0.014225	0.985775	
P84157	OTHER	0.443397	0.556603	
P12525	OTHER	0.000433	0.999567	
O75352	OTHER	0.000670	0.999330	
Q32M88	OTHER	0.000956	0.999044	
Q5VZE5	OTHER	0.000862	0.999138	
Q6UWV2	OTHER	0.460136	0.539864	
B1ATL7	OTHER	0.001651	0.998349	
Q9Y5G0	SP(Sec/SPI)	0.964826	0.035174	CS pos: 30-31. ALC-EQ. Pr: 0.8949
O94827	OTHER	0.001664	0.998336	
Q14686	OTHER	0.000696	0.999304	
Q9Y5F6	SP(Sec/SPI)	0.818791	0.181209	CS pos: 29-30. VSG-QL. Pr: 0.6634
P00558	OTHER	0.000817	0.999183	
O60245	SP(Sec/SPI)	0.905531	0.094469	CS pos: 30-31. AAA-KQ. Pr: 0.4292
Q96H55	OTHER	0.001214	0.998786	
Q7Z2X4	OTHER	0.005219	0.994781	
Q6U736	OTHER	0.000298	0.999702	
Q14168	OTHER	0.001031	0.998969	
Q9H999	OTHER	0.000860	0.999140	
Q5VTT5	OTHER	0.001722	0.998278	
Q9HBH0	OTHER	0.002654	0.997346	
P03901	OTHER	0.020824	0.979176	
Q13585	OTHER	0.005473	0.994527	
O00391	SP(Sec/SPI)	0.998622	0.001378	CS pos: 29-30. ANA-AP. Pr: 0.9676
P35579	OTHER	0.000302	0.999698	
O00584	SP(Sec/SPI)	0.984293	0.015707	CS pos: 24-25. GGA-DK. Pr: 0.6936
Q8N6Y1	OTHER	0.181693	0.818307	
P40425	OTHER	0.001177	0.998823	
P13667	SP(Sec/SPI)	0.994652	0.005348	CS pos: 24-25. AGA-EG. Pr: 0.5397
Q9BV20	OTHER	0.001189	0.998811	
Q8TAA5	OTHER	0.022783	0.977217	
P50395	OTHER	0.002790	0.997210	
Q9NXP7	OTHER	0.000235	0.999765	
Q14289	OTHER	0.001228	0.998772	
Q9Y2T6	OTHER	0.001130	0.998870	
Q9NVH0	OTHER	0.034747	0.965253	
Q8TF40	OTHER	0.001086	0.998914	
P00374	OTHER	0.003613	0.996387	
Q8TBE3	OTHER	0.005699	0.994301	
P02794	OTHER	0.000557	0.999443	
Q9UN88	SP(Sec/SPI)	0.984337	0.015663	CS pos: 23-24. AEG-NY. Pr: 0.9188
Q8NA75	OTHER	0.000447	0.999553	
Q96C86	OTHER	0.000436	0.999564	
Q96JP0	OTHER	0.000841	0.999159	
O43603	OTHER	0.012178	0.987822	
Q9BUY7	OTHER	0.002711	0.997289	
Q8N8Z6	SP(Sec/SPI)	0.985202	0.014798	CS pos: 34-35. LQA-EE. Pr: 0.9142
P0DMC3	SP(Sec/SPI)	0.915122	0.084878	CS pos: 22-23. ISG-QR. Pr: 0.7453
Q96RP9	OTHER	0.318110	0.681890	
P47869	SP(Sec/SPI)	0.908314	0.091686	CS pos: 28-29. VLA-NI. Pr: 0.7678
Q9NS15	SP(Sec/SPI)	0.751512	0.248488	CS pos: 43-44. VEG-GP. Pr: 0.6771
Q6ZN01	OTHER	0.000667	0.999333	
P41279	OTHER	0.000378	0.999622	
Q8N5J2	OTHER	0.001224	0.998776	
Q16798	OTHER	0.001380	0.998620	
Q9UHC1	OTHER	0.006855	0.993145	
Q8WV07	OTHER	0.001158	0.998842	
O14950	OTHER	0.000467	0.999533	
Q8N6Q8	OTHER	0.000587	0.999413	
Q9BX40	OTHER	0.000795	0.999205	
Q00613	OTHER	0.016074	0.983926	
P16581	SP(Sec/SPI)	0.990299	0.009701	CS pos: 23-24. AWS-YN. Pr: 0.6548
Q58FG0	OTHER	0.000417	0.999583	
Q9Y543	OTHER	0.000552	0.999448	
O76014	OTHER	0.010955	0.989045	
Q6L8G8	OTHER	0.067752	0.932248	
Q8NHK3	SP(Sec/SPI)	0.962217	0.037783	CS pos: 21-22. AWT-HE. Pr: 0.9004
Q9NQR1	OTHER	0.035189	0.964811	
A6NCF5	OTHER	0.002989	0.997011	
Q96MU8	SP(Sec/SPI)	0.972358	0.027642	CS pos: 22-23. ARP-AP. Pr: 0.4296
Q13887	OTHER	0.002325	0.997675	
P25713	OTHER	0.025230	0.974770	
P35658	OTHER	0.000659	0.999341	
Q8IWE5	OTHER	0.000715	0.999285	
Q96BY2	OTHER	0.004226	0.995774	
Q8NGB8	OTHER	0.000768	0.999232	
P50539	OTHER	0.000213	0.999787	
Q13415	OTHER	0.000455	0.999545	
Q9Y5G2	SP(Sec/SPI)	0.907075	0.092925	CS pos: 30-31. ALP-VQ. Pr: 0.7328
O43847	OTHER	0.032817	0.967183	
A0A0B4J2F0	OTHER	0.323780	0.676220	
Q5T1S8	OTHER	0.000129	0.999871	
Q9H8W4	OTHER	0.002305	0.997695	
Q9UN71	SP(Sec/SPI)	0.964826	0.035174	CS pos: 30-31. ALC-EQ. Pr: 0.8949
Q15147	OTHER	0.000423	0.999577	
Q96S97	OTHER	0.004963	0.995037	
O96000	OTHER	0.000281	0.999719	
Q53GG5	OTHER	0.002084	0.997916	
Q86TB9	OTHER	0.000705	0.999295	
Q9H7Z3	OTHER	0.003431	0.996569	
Q969V3	OTHER	0.359857	0.640143	
P42285	OTHER	0.000362	0.999638	
P79522	OTHER	0.001938	0.998062	
