Q6ZS62	len=124	ExpAA=23.82	First60=1.39	PredHel=1	Topology=o75-97i
Q9Y6L6	len=691	ExpAA=253.00	First60=21.37	PredHel=11	Topology=i30-52o67-89i96-118o208-230i257-279o332-354i375-397o407-429i536-558o573-595i624-646o
Q69YW2	len=141	ExpAA=48.24	First60=9.10	PredHel=2	Topology=o49-71i92-114o
Q9Y2R5	len=130	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Q8N1S5	len=342	ExpAA=133.66	First60=42.03	PredHel=7	Topology=o10-32i39-61o71-93i197-219o263-285i290-307o322-341i
O14662	len=325	ExpAA=19.99	First60=0.00	PredHel=1	Topology=i303-322o
O00220	len=468	ExpAA=23.87	First60=0.03	PredHel=1	Topology=o240-262i
Q13228	len=472	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q15464	len=509	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q12874	len=501	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8WXG8	len=99	ExpAA=1.52	First60=0.00	PredHel=0	Topology=o
O60687	len=465	ExpAA=16.64	First60=16.59	PredHel=0	Topology=o
Q92959	len=643	ExpAA=257.01	First60=11.29	PredHel=11	Topology=o71-93i100-122o173-195i208-230o256-278i326-348o363-385i397-419o514-536i557-576o606-628i
Q9BWW7	len=348	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
A8MT33	len=242	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q96BR1	len=496	ExpAA=0.44	First60=0.26	PredHel=0	Topology=o
Q7RTU7	len=201	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q5VSL9	len=837	ExpAA=0.39	First60=0.00	PredHel=0	Topology=o
Q15043	len=492	ExpAA=137.22	First60=0.78	PredHel=6	Topology=o153-175i187-209o219-236i398-420o424-441i461-483o
Q96BU1	len=408	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q12772	len=1141	ExpAA=5.58	First60=0.00	PredHel=0	Topology=o
Q9C026	len=710	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q6ZRS2	len=3230	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q8N3U4	len=1231	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Q9NVD3	len=440	ExpAA=0.25	First60=0.00	PredHel=0	Topology=o
P0C7N4	len=346	ExpAA=21.67	First60=0.03	PredHel=1	Topology=o285-307i
Q9BX26	len=1530	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
P0CF51	len=173	ExpAA=22.52	First60=0.00	PredHel=1	Topology=o139-161i
Q96Q05	len=1148	ExpAA=0.30	First60=0.00	PredHel=0	Topology=o
Q8IZW8	len=715	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q13424	len=505	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Q9Y3A6	len=229	ExpAA=43.78	First60=21.36	PredHel=2	Topology=o5-27i195-217o
H3BMG3	len=65	ExpAA=0.43	First60=0.43	PredHel=0	Topology=i
Q9BSN7	len=226	ExpAA=88.92	First60=22.34	PredHel=4	Topology=o10-32i102-124o139-161i168-190o
Q6Q759	len=2223	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
O15270	len=562	ExpAA=22.64	First60=0.95	PredHel=0	Topology=o
Q13813	len=2472	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q08945	len=709	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q92545	len=1883	ExpAA=49.46	First60=5.79	PredHel=2	Topology=o1083-1105i1118-1140o
Q96I45	len=108	ExpAA=38.95	First60=21.57	PredHel=2	Topology=i30-52o62-79i
A0A0J9YXA8	len=15	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q5VU36	len=1347	ExpAA=20.65	First60=20.63	PredHel=1	Topology=i21-43o
Q9BV90	len=132	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O94964	len=1423	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8WY91	len=577	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q5HYW3	len=569	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
A0A1B0GTR4	len=108	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
O75940	len=238	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q6UXY8	len=1006	ExpAA=213.24	First60=0.00	PredHel=9	Topology=o451-473i486-508o523-545i619-641o656-678i691-713o787-809i835-857o901-923i
Q5JRV8	len=349	ExpAA=90.33	First60=23.59	PredHel=4	Topology=i28-50o60-82i89-111o221-243i
Q9BZR6	len=473	ExpAA=2.45	First60=0.19	PredHel=0	Topology=o
P13866	len=664	ExpAA=313.06	First60=24.21	PredHel=14	Topology=o26-48i55-77o104-126i147-169o179-201i208-227o274-291i312-334o380-402i423-445o455-477i484-506o526-548i640-662o
O14668	len=218	ExpAA=22.55	First60=0.00	PredHel=1	Topology=o84-106i
Q9UK28	len=342	ExpAA=22.69	First60=1.28	PredHel=1	Topology=o268-290i
Q9H0W8	len=520	ExpAA=0.85	First60=0.00	PredHel=0	Topology=o
P17029	len=563	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P59025	len=263	ExpAA=22.59	First60=0.00	PredHel=1	Topology=i233-255o
Q86UE8	len=772	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q96J01	len=351	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9NXG2	len=353	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Q86X19	len=198	ExpAA=82.67	First60=15.02	PredHel=4	Topology=i46-65o75-97i110-132o142-162i
Q9P0U3	len=644	ExpAA=1.43	First60=0.00	PredHel=0	Topology=o
B3SHH9	len=223	ExpAA=92.34	First60=22.91	PredHel=4	Topology=i5-27o107-129i134-156o187-209i
Q8NCL8	len=245	ExpAA=85.53	First60=21.69	PredHel=4	Topology=i21-43o86-108i141-158o173-195i
O14788	len=317	ExpAA=22.36	First60=12.54	PredHel=1	Topology=i48-70o
Q9BQQ7	len=232	ExpAA=20.14	First60=0.00	PredHel=1	Topology=i211-228o
Q6PID6	len=262	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q92681	len=617	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
O43592	len=962	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
P29084	len=291	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
P15880	len=293	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
O15213	len=610	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Q8N5J4	len=248	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q86T26	len=416	ExpAA=23.87	First60=23.38	PredHel=1	Topology=i19-41o
P48553	len=1259	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q96DX8	len=246	ExpAA=9.53	First60=0.00	PredHel=0	Topology=o
Q9H4L4	len=574	ExpAA=0.36	First60=0.00	PredHel=0	Topology=o
Q9Y2B5	len=631	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
A0A1B0GVQ0	len=90	ExpAA=22.71	First60=22.71	PredHel=1	Topology=o20-42i
P17035	len=718	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q93045	len=179	ExpAA=0.05	First60=0.05	PredHel=0	Topology=o
Q86VQ3	len=553	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Q7Z392	len=1133	ExpAA=0.13	First60=0.05	PredHel=0	Topology=o
Q9UI54	len=55	ExpAA=20.11	First60=20.11	PredHel=1	Topology=i21-40o
Q8WYL5	len=1049	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9UHE8	len=339	ExpAA=123.82	First60=0.00	PredHel=6	Topology=i73-95o117-139i164-182o218-240i252-274o289-311i
Q6NT89	len=227	ExpAA=1.79	First60=0.00	PredHel=0	Topology=o
Q96LD8	len=212	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O15455	len=904	ExpAA=24.45	First60=2.80	PredHel=1	Topology=o703-725i
Q6ZWK6	len=438	ExpAA=22.98	First60=22.94	PredHel=1	Topology=i30-52o
Q8NFT2	len=490	ExpAA=130.31	First60=0.01	PredHel=6	Topology=o210-232i262-284o304-323i359-381o391-413i432-454o
Q9BXU0	len=123	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P01266	len=2768	ExpAA=1.06	First60=1.03	PredHel=0	Topology=o
Q9BSG1	len=425	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Q15562	len=447	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q658P3	len=488	ExpAA=126.63	First60=0.08	PredHel=5	Topology=o214-231i252-274o304-323i361-383o432-454i
Q9HBM1	len=224	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q86YD3	len=366	ExpAA=23.03	First60=0.01	PredHel=1	Topology=o238-260i
A0PJK1	len=596	ExpAA=306.24	First60=24.53	PredHel=14	Topology=o15-37i58-80o95-114i135-157o172-194i201-220o261-278i299-321o367-389i410-432o442-464i471-493o513-535i572-594o
Q15776	len=578	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q86TI4	len=376	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q96Q11	len=434	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Q15468	len=1287	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q8NBS9	len=432	ExpAA=3.10	First60=2.98	PredHel=0	Topology=o
Q9BXU7	len=913	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P0C880	len=135	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
A6NLP5	len=189	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
P17041	len=273	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8TEU8	len=576	ExpAA=15.95	First60=15.95	PredHel=1	Topology=i13-35o
Q13336	len=389	ExpAA=179.64	First60=0.02	PredHel=8	Topology=i65-87o91-110i115-137o142-164i244-266o281-303i310-329o333-352i
Q5VIR6	len=699	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
O76024	len=890	ExpAA=195.40	First60=0.00	PredHel=9	Topology=o311-333i340-362o405-422i429-451o493-515i527-549o559-581i588-610o630-652i
Q8IWB6	len=1497	ExpAA=3.93	First60=2.49	PredHel=0	Topology=o
Q687X5	len=459	ExpAA=133.05	First60=0.02	PredHel=6	Topology=i202-224o246-268i293-315o349-371i384-401o416-438i
Q96NC0	len=199	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
B5MCY1	len=1934	ExpAA=0.49	First60=0.00	PredHel=0	Topology=o
Q8WWX8	len=675	ExpAA=299.95	First60=21.08	PredHel=14	Topology=o29-46i66-88o103-125i138-160o180-202i209-231o269-286i307-329o375-397i418-440o450-472i479-501o521-543i655-674o
P57088	len=247	ExpAA=66.62	First60=22.03	PredHel=3	Topology=o27-49i96-118o170-192i
Q96MN5	len=208	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9NVA2	len=429	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Q9UBP0	len=616	ExpAA=22.77	First60=5.03	PredHel=1	Topology=i57-79o
Q8N8B7	len=351	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8N6G2	len=289	ExpAA=0.08	First60=0.01	PredHel=0	Topology=o
P17036	len=446	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q6PHR2	len=472	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q9Y5M6	len=44	ExpAA=22.10	First60=22.10	PredHel=1	Topology=i20-42o
P53804	len=2025	ExpAA=0.31	First60=0.00	PredHel=0	Topology=o
P17861	len=261	ExpAA=1.90	First60=0.01	PredHel=0	Topology=o
Q96C45	len=1275	ExpAA=0.35	First60=0.00	PredHel=0	Topology=o
O60613	len=165	ExpAA=6.72	First60=6.71	PredHel=0	Topology=o
Q6P2S7	len=1318	ExpAA=5.70	First60=0.00	PredHel=0	Topology=o
Q9NPG8	len=344	ExpAA=110.77	First60=20.79	PredHel=5	Topology=o4-23i68-90o100-122i194-216o256-278i
Q6MZN7	len=132	ExpAA=0.11	First60=0.02	PredHel=0	Topology=o
Q5JUK3	len=1230	ExpAA=143.33	First60=0.00	PredHel=5	Topology=i98-117o158-180i248-270o280-298i305-327o
O43869	len=369	ExpAA=175.76	First60=23.00	PredHel=8	Topology=i7-29o76-98i111-133o148-170i190-212o244-266i287-309o324-342i
Q8NG97	len=314	ExpAA=144.96	First60=24.05	PredHel=6	Topology=o26-48i61-78o98-120i140-162o204-226i247-269o
Q9UL68	len=1186	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
A6NKB5	len=2137	ExpAA=301.96	First60=21.91	PredHel=13	Topology=i36-53o57-79i843-865o902-921i953-972o987-1009i1030-1049o1097-1119i1124-1146o1193-1212i1233-1255o1270-1292i1305-1327o
P47893	len=321	ExpAA=127.54	First60=23.05	PredHel=5	Topology=o35-57i69-91o111-133i153-175o206-228i
Q9NPI5	len=230	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8N9F0	len=302	ExpAA=30.52	First60=0.03	PredHel=1	Topology=i119-141o
P52849	len=883	ExpAA=21.26	First60=21.18	PredHel=1	Topology=i19-41o
O95803	len=873	ExpAA=22.62	First60=22.25	PredHel=1	Topology=i13-35o
Q86UT6	len=975	ExpAA=0.78	First60=0.00	PredHel=0	Topology=o
Q9NYA4	len=1195	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
B1AL46	len=878	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Q9UBU9	len=619	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
A6NET4	len=321	ExpAA=120.71	First60=24.14	PredHel=5	Topology=o29-51i101-120o198-220i233-255o270-292i
Q969F2	len=451	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q92569	len=461	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9UGF6	len=321	ExpAA=148.93	First60=24.72	PredHel=7	Topology=o26-48i61-83o98-120i132-154o204-226i238-260o275-292i
Q8N490	len=385	ExpAA=7.68	First60=0.01	PredHel=0	Topology=o
Q8NGG3	len=340	ExpAA=155.80	First60=4.96	PredHel=7	Topology=o56-78i91-113o128-150i170-192o233-255i268-290o300-322i
O95047	len=310	ExpAA=146.83	First60=24.30	PredHel=7	Topology=o26-48i60-82o97-119i140-162o205-227i240-259o274-291i
Q15072	len=292	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q6UW60	len=755	ExpAA=7.93	First60=1.42	PredHel=0	Topology=o
O15069	len=1562	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9UBG0	len=1479	ExpAA=22.87	First60=0.00	PredHel=1	Topology=o1413-1435i
Q8NGC5	len=347	ExpAA=150.59	First60=25.92	PredHel=7	Topology=o24-46i59-76o91-113i140-162o203-225i237-259o274-291i
A6NDB9	len=673	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9P0J0	len=144	ExpAA=21.92	First60=21.92	PredHel=1	Topology=i29-51o
Q86X76	len=327	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Q99801	len=234	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Q5HYI7	len=312	ExpAA=0.20	First60=0.12	PredHel=0	Topology=o
Q13635	len=1447	ExpAA=256.21	First60=0.01	PredHel=12	Topology=o437-459i471-493o503-522i543-565o575-597i751-770o790-807i1027-1049o1054-1076i1083-1105o1120-1142i1149-1171o
Q9BPZ3	len=127	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q7L1V2	len=547	ExpAA=0.47	First60=0.00	PredHel=0	Topology=o
Q8N148	len=313	ExpAA=152.89	First60=26.16	PredHel=7	Topology=o23-45i58-80o90-112i133-155o198-220i241-258o273-295i
Q9Y6C5	len=1203	ExpAA=262.85	First60=10.64	PredHel=11	Topology=i59-78o393-415i427-449o459-478i499-521o531-552i963-985o990-1012i1017-1039o1059-1081i1088-1110o
Q6ZVD8	len=1323	ExpAA=0.13	First60=0.01	PredHel=0	Topology=o
A6NGR9	len=719	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
P04629	len=796	ExpAA=39.49	First60=3.20	PredHel=1	Topology=o417-439i
Q8NGJ3	len=308	ExpAA=156.29	First60=26.45	PredHel=7	Topology=o25-47i59-77o97-119i139-161o204-226i233-255o270-292i
Q86UQ8	len=179	ExpAA=0.92	First60=0.32	PredHel=0	Topology=o
Q7Z401	len=1863	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q99943	len=283	ExpAA=64.54	First60=42.43	PredHel=3	Topology=i7-29o39-58i129-147o
O60331	len=668	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P02810	len=166	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9NPC7	len=610	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Q9Y6Q9	len=1424	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9HB40	len=452	ExpAA=5.96	First60=5.69	PredHel=0	Topology=o
C9JE40	len=543	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Q15365	len=356	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Q9BRC7	len=762	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
P15259	len=253	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
O95206	len=1070	ExpAA=25.25	First60=2.70	PredHel=1	Topology=o750-772i
O60890	len=802	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q96IV0	len=654	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P21108	len=318	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
P49796	len=1198	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Q9Y3T9	len=749	ExpAA=34.55	First60=0.00	PredHel=0	Topology=o
P49798	len=205	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9NZB8	len=636	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Q9Y4Z2	len=214	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
P54821	len=245	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q969V5	len=352	ExpAA=38.09	First60=17.16	PredHel=2	Topology=o10-29i237-259o
Q86VF5	len=341	ExpAA=56.25	First60=25.99	PredHel=1	Topology=o43-65i
O95948	len=504	ExpAA=0.05	First60=0.01	PredHel=0	Topology=o
Q9HB07	len=376	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Q99583	len=582	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Q969N2	len=578	ExpAA=19.96	First60=1.93	PredHel=1	Topology=o522-544i
Q8NHV9	len=184	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8TDE3	len=154	ExpAA=14.04	First60=14.04	PredHel=0	Topology=o
Q9HD43	len=1115	ExpAA=27.83	First60=4.89	PredHel=1	Topology=o754-776i
Q8N614	len=296	ExpAA=42.32	First60=20.75	PredHel=2	Topology=i5-22o214-236i
Q658L1	len=398	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P58743	len=744	ExpAA=216.38	First60=0.85	PredHel=10	Topology=i99-121o131-153i184-206o210-232i253-275o290-309i336-358o410-432i439-461o476-498i
P10828	len=461	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P59534	len=338	ExpAA=139.46	First60=22.97	PredHel=6	Topology=o33-55i75-97o117-139i160-182o211-233i263-285o
P21549	len=392	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
O00631	len=31	ExpAA=20.28	First60=20.28	PredHel=1	Topology=i7-26o
Q5T1C6	len=240	ExpAA=17.70	First60=0.00	PredHel=0	Topology=o
Q96BI1	len=424	ExpAA=219.13	First60=23.82	PredHel=10	Topology=i24-46o61-83i90-112o153-175i182-204o243-265i277-296o306-325i332-354o390-412i
Q96B77	len=213	ExpAA=40.96	First60=0.00	PredHel=2	Topology=i70-92o102-124i
P45983	len=427	ExpAA=0.46	First60=0.15	PredHel=0	Topology=o
Q02978	len=314	ExpAA=39.48	First60=14.29	PredHel=0	Topology=o
Q86XN8	len=651	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q99750	len=246	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q5VYJ5	len=2156	ExpAA=22.86	First60=0.03	PredHel=1	Topology=o2075-2097i
Q96PY0	len=264	ExpAA=0.05	First60=0.05	PredHel=0	Topology=o
Q5JYT7	len=1200	ExpAA=0.08	First60=0.08	PredHel=0	Topology=o
Q96L34	len=752	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Q9BWT6	len=205	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8IZ02	len=464	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Q9NZN1	len=696	ExpAA=21.08	First60=0.13	PredHel=1	Topology=o356-378i
P60985	len=99	ExpAA=2.04	First60=2.04	PredHel=0	Topology=o
Q9NPC2	len=374	ExpAA=127.07	First60=19.96	PredHel=6	Topology=i9-26o80-102i109-128o159-178i185-207o222-244i
Q92743	len=480	ExpAA=5.08	First60=5.07	PredHel=0	Topology=o
Q8NCM2	len=988	ExpAA=98.37	First60=0.00	PredHel=4	Topology=o216-238i341-363o419-441i448-470o
Q8N7Y1	len=241	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P60413	len=245	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9HC58	len=644	ExpAA=238.85	First60=21.48	PredHel=11	Topology=i21-43o109-128i149-171o181-203i210-232o242-261i478-500o510-532i545-567o582-601i614-636o
Q16621	len=373	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O00533	len=1208	ExpAA=23.02	First60=0.33	PredHel=1	Topology=o1081-1103i
Q6ZS17	len=1223	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8IY67	len=606	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
P49802	len=495	ExpAA=0.14	First60=0.01	PredHel=0	Topology=o
Q9Y2P8	len=373	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Q92565	len=580	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Q6PJF5	len=856	ExpAA=143.30	First60=0.00	PredHel=6	Topology=o654-676i688-710o720-742i749-768o772-791i804-826o
Q00765	len=189	ExpAA=48.49	First60=22.63	PredHel=2	Topology=i35-57o88-110i
Q7Z6I6	len=1101	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
O94955	len=611	ExpAA=0.24	First60=0.00	PredHel=0	Topology=o
Q8TA86	len=221	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q04864	len=619	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O95602	len=1720	ExpAA=0.33	First60=0.00	PredHel=0	Topology=o
Q9ULK6	len=438	ExpAA=43.26	First60=19.86	PredHel=2	Topology=o5-27i208-230o
Q86Y79	len=214	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q96PX1	len=679	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8IWN7	len=2400	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P62750	len=156	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q99729	len=332	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O95059	len=124	ExpAA=0.86	First60=0.00	PredHel=0	Topology=o
O95935	len=607	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Q96SF2	len=557	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q9NP81	len=518	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
P52756	len=815	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Q9UHQ7	len=104	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
P55735	len=322	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Q96GP6	len=871	ExpAA=16.51	First60=1.24	PredHel=0	Topology=o
A6NKW6	len=160	ExpAA=30.22	First60=0.44	PredHel=1	Topology=o60-94i
Q9Y3F1	len=56	ExpAA=11.84	First60=11.84	PredHel=0	Topology=o
P0DMW3	len=68	ExpAA=12.40	First60=10.36	PredHel=0	Topology=o
P49848	len=677	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q5T1Q4	len=408	ExpAA=212.70	First60=1.07	PredHel=10	Topology=i61-80o95-117i129-146o156-178i185-207o217-236i249-267o282-304i311-333o338-360i
Q13242	len=221	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9NY46	len=2000	ExpAA=480.27	First60=0.00	PredHel=20	Topology=o98-117i124-146o190-212i219-241o251-273i402-424o756-778i791-813o878-900i961-983o1206-1225i1246-1268o1278-1300i1327-1349o1446-1468i1527-1546o1556-1578i1585-1607o1658-1680i1748-1770o
Q96SA4	len=455	ExpAA=229.69	First60=34.75	PredHel=11	Topology=o5-27i40-57o96-118i131-150o160-182i202-224o239-256i268-290o317-339i385-407o422-444i
Q6UWJ1	len=677	ExpAA=214.48	First60=0.40	PredHel=10	Topology=o285-307i314-336o351-373i428-450o455-477i498-520o554-573i580-602o607-629i642-664o
Q8WVE6	len=324	ExpAA=87.97	First60=26.33	PredHel=4	Topology=i21-43o58-77i113-135o159-181i
P41273	len=254	ExpAA=23.16	First60=23.06	PredHel=1	Topology=o29-51i
Q9BVV6	len=1533	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
P59540	len=309	ExpAA=150.56	First60=36.96	PredHel=7	Topology=o4-26i47-69o97-119i128-147o177-199i231-250o260-282i
Q6ZYL4	len=71	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P51398	len=398	ExpAA=0.37	First60=0.00	PredHel=0	Topology=o
H3BR10	len=107	ExpAA=43.43	First60=30.96	PredHel=2	Topology=i19-41o51-73i
Q9NWX6	len=298	ExpAA=0.38	First60=0.01	PredHel=0	Topology=o
Q9BZW4	len=377	ExpAA=181.67	First60=27.98	PredHel=7	Topology=o34-56i63-85o105-127i140-162o172-191i219-238o267-289i
O75602	len=509	ExpAA=0.04	First60=0.02	PredHel=0	Topology=o
P21246	len=168	ExpAA=18.62	First60=18.62	PredHel=1	Topology=i13-30o
A6NED2	len=376	ExpAA=0.04	First60=0.03	PredHel=0	Topology=o
Q6ZSG1	len=346	ExpAA=0.07	First60=0.07	PredHel=0	Topology=o
Q8IVN8	len=264	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P54829	len=565	ExpAA=38.34	First60=0.00	PredHel=1	Topology=i141-163o
O95025	len=777	ExpAA=21.92	First60=21.66	PredHel=1	Topology=i16-38o
P02788	len=710	ExpAA=2.21	First60=2.21	PredHel=0	Topology=o
Q8WU79	len=429	ExpAA=1.96	First60=0.24	PredHel=0	Topology=o
A0A087WVF3	len=549	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q9BXI6	len=508	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q9P1W8	len=387	ExpAA=18.27	First60=1.31	PredHel=1	Topology=o361-383i
P20062	len=427	ExpAA=0.22	First60=0.22	PredHel=0	Topology=o
P63165	len=101	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q68D10	len=685	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q99426	len=244	ExpAA=0.44	First60=0.44	PredHel=0	Topology=o
P0C7V6	len=817	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8NEM7	len=779	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
I1YAP6	len=450	ExpAA=1.65	First60=0.00	PredHel=0	Topology=o
Q9BYV2	len=358	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9UMX1	len=484	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
