Accession	TMHMM #TM	TMHMMI	TMHMMO	TMHMMRatio(O/I)	Phobius #TM	PhobiusI	PhobiusO	PhobiusRatio(O/I)	consensus #TM	consensusI	consensusO	consensusRatio(O/I)	inclusive #TM	inclusiveI	inclusiveO	inclusiveRatio(O/I)
O95759	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NBD8	4	54	24	0.4444444444444444	4	53	30	0.5660377358490566	4	52	23	0.4423076923076923	4	55	31	0.5636363636363636
Q9BXA5	7	86	90	1.0465116279069768	7	86	80	0.9302325581395349	7	82	75	0.9146341463414634	7	90	95	1.0555555555555556
P50226	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q58EX2	1	219	1930	8.812785388127853	1	219	1909	8.71689497716895	1	219	1909	8.71689497716895	1	219	1930	8.812785388127853
Q8N5T2	0	0	0	inf	3	56	412	7.357142857142857	0	0	0	inf	3	56	412	7.357142857142857
Q9UJ37	1	6	345	57.5	0	0	341	inf	0	0	341	inf	1	6	345	57.5
Q9NSC7	1	12	565	47.083333333333336	0	0	565	inf	0	0	565	inf	1	12	565	47.083333333333336
Q7LBE3	9	171	413	2.415204678362573	10	436	131	0.30045871559633025	9	63	46	0.7301587301587301	10	544	498	0.9154411764705882
Q8IXZ3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9P031	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q13507	8	581	83	0.14285714285714285	8	610	60	0.09836065573770492	8	520	26	0.05	8	671	117	0.17436661698956782
Q14106	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q68CZ2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q969M1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9GZU3	8	279	41	0.14695340501792115	8	283	49	0.17314487632508835	8	273	32	0.11721611721611722	8	289	58	0.20069204152249134
Q9BS91	8	193	48	0.24870466321243523	10	110	102	0.9272727272727272	8	78	22	0.28205128205128205	10	225	128	0.5688888888888889
P0C263	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H4F8	0	0	0	inf	0	0	408	inf	0	0	0	inf	0	0	408	inf
Q5T9Z0	5	110	48	0.43636363636363634	6	96	52	0.5416666666666666	5	64	23	0.359375	6	142	77	0.5422535211267606
P25325	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9HC21	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NEK8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75635	0	0	0	inf	1	334	27	0.08083832335329341	0	0	0	inf	1	334	27	0.08083832335329341
Q04726	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q00059	0	0	0	inf	0	0	227	inf	0	0	0	inf	0	0	227	inf
P50452	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P11388	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UL33	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N7X2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NHX9	11	267	238	0.8913857677902621	11	284	228	0.8028169014084507	11	261	224	0.8582375478927203	11	290	242	0.8344827586206897
Q7Z5S9	10	74	47	0.6351351351351351	10	80	47	0.5875	10	72	41	0.5694444444444444	10	82	53	0.6463414634146342
Q9Y6G1	3	8	32	4.0	3	7	14	2.0	3	7	9	1.2857142857142858	3	8	37	4.625
Q8TEV9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NSE4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75373	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
C9JPN9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75631	1	52	212	4.076923076923077	1	52	176	3.3846153846153846	1	52	176	3.3846153846153846	1	52	212	4.076923076923077
Q9H6R7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UK41	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N8C0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZMS7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IWB7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZN11	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NEZ3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P49754	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BZV1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y5T5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N5M4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZWC4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N2E2	0	0	0	inf	0	0	1570	inf	0	0	0	inf	0	0	1570	inf
O95625	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IVQ6	4	152	23	0.1513157894736842	4	149	30	0.20134228187919462	4	149	21	0.14093959731543623	4	152	32	0.21052631578947367
O15014	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5BVD1	1	129	65	0.5038759689922481	1	65	124	1.9076923076923078	1	0	0	inf	1	194	189	0.9742268041237113
P29622	0	0	0	inf	0	0	407	inf	0	0	0	inf	0	0	407	inf
Q8NBZ0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A4D126	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P49674	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P59990	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q2TBA0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZNG9	0	0	0	inf	0	0	476	inf	0	0	0	inf	0	0	476	inf
O75051	1	634	1237	1.9511041009463723	1	634	1201	1.8943217665615142	1	634	1201	1.8943217665615142	1	634	1237	1.9511041009463723
Q3LI76	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NXS3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NH19	7	73	67	0.9178082191780822	7	68	76	1.1176470588235294	7	64	62	0.96875	7	77	81	1.051948051948052
Q9Y4A9	7	74	83	1.1216216216216217	7	67	77	1.1492537313432836	7	67	72	1.0746268656716418	7	74	88	1.1891891891891893
Q5JS37	1	4	323	80.75	0	0	322	inf	0	0	322	inf	1	4	323	80.75
Q9H4M7	0	0	0	inf	0	0	755	inf	0	0	0	inf	0	0	755	inf
Q13952	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y5E5	1	85	687	8.08235294117647	1	85	659	7.752941176470588	1	85	659	7.752941176470588	1	85	687	8.08235294117647
Q8NGF3	8	66	81	1.2272727272727273	7	53	83	1.5660377358490567	7	51	72	1.411764705882353	8	68	92	1.3529411764705883
Q9UKL2	7	67	87	1.2985074626865671	7	58	91	1.5689655172413792	7	56	86	1.5357142857142858	7	69	92	1.3333333333333333
Q06495	9	152	280	1.8421052631578947	8	394	61	0.1548223350253807	8	116	8	0.06896551724137931	9	430	333	0.7744186046511627
O75251	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UM54	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P0C7W0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q70IA6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75147	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75970	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y5F8	1	216	690	3.1944444444444446	1	216	659	3.050925925925926	1	216	659	3.050925925925926	1	216	690	3.1944444444444446
P0CG21	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UPP1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P60323	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q14324	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P08590	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O95755	0	0	0	inf	0	0	318	inf	0	0	0	inf	0	0	318	inf
Q9H426	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96IC2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H1K0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NQG5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q7Z7H8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O14522	0	0	0	inf	1	673	721	1.0713224368499257	0	0	0	inf	1	673	721	1.0713224368499257
Q92730	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O43159	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P0CK96	8	142	72	0.5070422535211268	10	155	45	0.2903225806451613	8	123	12	0.0975609756097561	10	174	105	0.603448275862069
Q6PGP7	0	0	0	inf	1	72	1473	20.458333333333332	0	0	0	inf	1	72	1473	20.458333333333332
Q9BTD3	6	157	32	0.20382165605095542	7	52	122	2.3461538461538463	6	39	19	0.48717948717948717	7	170	135	0.7941176470588235
Q8IYT8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5R3I4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q15513	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q1EHB4	13	207	115	0.5555555555555556	13	205	127	0.6195121951219512	13	195	112	0.5743589743589743	13	217	130	0.5990783410138248
Q8IYM1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NWH7	0	0	0	inf	0	0	471	inf	0	0	0	inf	0	0	471	inf
Q9NR97	1	193	825	4.274611398963731	1	193	799	4.139896373056994	1	193	799	4.139896373056994	1	193	825	4.274611398963731
P51688	0	0	0	inf	0	0	482	inf	0	0	0	inf	0	0	482	inf
Q8NDG6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8WV99	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5H9J9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P82932	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P31314	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q86SK9	4	235	7	0.029787234042553193	4	229	16	0.06986899563318777	4	229	7	0.03056768558951965	4	235	16	0.06808510638297872
P42677	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IY81	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BTM9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75841	4	28	140	5.0	4	22	141	6.409090909090909	4	22	138	6.2727272727272725	4	28	143	5.107142857142857
Q9UBH6	6	28	533	19.035714285714285	8	490	32	0.0653061224489796	6	0	5	inf	8	518	560	1.0810810810810811
Q6ZRP5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q969X6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6DD87	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6PG37	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q3KP31	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IZQ1	0	0	0	inf	1	643	2865	4.455676516329705	0	0	0	inf	1	643	2865	4.455676516329705
Q93050	7	151	525	3.4768211920529803	8	614	40	0.06514657980456026	7	124	16	0.12903225806451613	8	641	549	0.8564742589703588
P62068	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6PDB4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N9P0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZS46	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q92575	0	0	0	inf	1	79	410	5.189873417721519	0	0	0	inf	1	79	410	5.189873417721519
Q9H0D6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P55060	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P21506	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O94888	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75191	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NRW7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P40222	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P41226	0	0	0	inf	1	143	848	5.93006993006993	0	0	0	inf	1	143	848	5.93006993006993
Q5T749	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8TD94	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UQV4	1	14	379	27.071428571428573	1	14	354	25.285714285714285	1	14	352	25.142857142857142	1	14	381	27.214285714285715
O60256	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A0A0MRZ8	0	0	0	inf	0	0	95	inf	0	0	0	inf	0	0	95	inf
Q9BRP4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O43181	0	0	0	inf	0	0	139	inf	0	0	0	inf	0	0	139	inf
Q6N069	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y5E3	2	97	651	6.711340206185567	1	85	658	7.741176470588235	1	85	650	7.647058823529412	2	97	659	6.793814432989691
Q9NPH0	0	0	0	inf	0	0	396	inf	0	0	0	inf	0	0	396	inf
Q9BSU3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q16649	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y5G4	1	218	691	3.169724770642202	1	218	660	3.0275229357798166	1	218	660	3.0275229357798166	1	218	691	3.169724770642202
P14222	0	0	0	inf	0	0	530	inf	0	0	0	inf	0	0	530	inf
Q99570	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9ULD0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q3KNV8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96BZ4	1	32	451	14.09375	1	30	452	15.066666666666666	1	30	451	15.033333333333333	1	32	452	14.125
Q9BRB3	4	12	656	54.666666666666664	7	274	331	1.2080291970802919	4	6	326	54.333333333333336	7	280	661	2.3607142857142858
A6NIE9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75648	0	0	0	inf	0	0	401	inf	0	0	0	inf	0	0	401	inf
A6NC86	0	0	0	inf	0	0	175	inf	0	0	0	inf	0	0	175	inf
P61026	0	0	0	inf	0	0	179	inf	0	0	0	inf	0	0	179	inf
Q06609	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9ULI2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P62829	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P84095	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q32P51	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NW08	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9GZN7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P36578	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P98171	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IWW6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P07998	1	6	130	21.666666666666668	0	0	128	inf	0	0	128	inf	1	6	130	21.666666666666668
Q9H6W3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NDN9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A6NCQ9	1	4	193	48.25	1	5	192	38.4	1	4	192	48.0	1	5	193	38.6
Q15545	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BVV7	1	109	119	1.091743119266055	1	107	119	1.1121495327102804	1	107	119	1.1121495327102804	1	109	119	1.091743119266055
P04179	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q03518	7	185	465	2.5135135135135136	7	180	464	2.577777777777778	7	177	458	2.5875706214689265	7	188	471	2.50531914893617
Q8WVM8	0	0	0	inf	0	0	624	inf	0	0	0	inf	0	0	624	inf
Q9BW30	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9P2Z0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6UXU6	1	83	53	0.6385542168674698	1	79	31	0.3924050632911392	1	79	27	0.34177215189873417	1	83	57	0.6867469879518072
Q9Y3C4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75674	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UGH3	10	335	98	0.29253731343283584	12	288	106	0.3680555555555556	10	274	68	0.24817518248175183	12	349	136	0.38968481375358166
O14948	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8WZ59	1	73	81	1.1095890410958904	1	74	61	0.8243243243243243	1	73	61	0.8356164383561644	1	74	81	1.0945945945945945
Q8NHR7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BZD2	11	152	83	0.5460526315789473	11	155	88	0.567741935483871	11	145	80	0.5517241379310345	11	162	91	0.5617283950617284
Q15436	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P35326	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8WUA4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96DW6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O15269	2	120	314	2.6166666666666667	2	120	313	2.6083333333333334	2	120	313	2.6083333333333334	2	120	314	2.6166666666666667
Q8N5S1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NUJ3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BWV2	1	89	142	1.595505617977528	1	88	146	1.6590909090909092	1	88	142	1.6136363636363635	1	89	146	1.6404494382022472
Q5JTD0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6N021	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NRQ5	1	29	7	0.2413793103448276	1	29	7	0.2413793103448276	1	29	7	0.2413793103448276	1	29	7	0.2413793103448276
Q96P63	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N616	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q68D06	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q08AE8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
B0FP48	1	38	202	5.315789473684211	1	34	169	4.970588235294118	1	34	169	4.970588235294118	1	38	202	5.315789473684211
Q96MU6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
H0YL09	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZQV5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P63124	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q16831	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q14694	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NYU1	0	0	0	inf	0	0	1485	inf	0	0	0	inf	0	0	1485	inf
Q9NYU2	1	12	1520	126.66666666666667	1	11	1518	138.0	1	11	1518	138.0	1	12	1520	126.66666666666667
Q8N398	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6P2C8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O60268	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UHA4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IVH4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9P2E8	2	12	352	29.333333333333332	2	11	332	30.181818181818183	2	11	329	29.90909090909091	2	12	355	29.583333333333332
Q9UJH8	0	0	0	inf	0	0	270	inf	0	0	0	inf	0	0	270	inf
Q7Z553	1	4	929	232.25	1	4	911	227.75	1	4	909	227.25	1	4	931	232.75
Q99558	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q14533	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y4X4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A0C4DH55	0	0	0	inf	0	0	96	inf	0	0	0	inf	0	0	96	inf
Q9BYQ4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P06870	0	0	0	inf	0	0	245	inf	0	0	0	inf	0	0	245	inf
P49914	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O15440	11	810	382	0.47160493827160493	12	1105	77	0.06968325791855204	11	802	65	0.08104738154613467	12	1113	394	0.35399820305480684
Q8NGC3	7	56	93	1.6607142857142858	7	56	105	1.875	7	54	93	1.7222222222222223	7	58	105	1.8103448275862069
Q9BQS7	1	26	1109	42.65384615384615	1	26	1083	41.65384615384615	1	26	1083	41.65384615384615	1	26	1109	42.65384615384615
P0C629	4	96	128	1.3333333333333333	7	60	93	1.55	4	30	46	1.5333333333333334	7	126	175	1.3888888888888888
Q8NGG7	7	60	113	1.8833333333333333	7	57	113	1.9824561403508771	7	53	103	1.9433962264150944	7	64	123	1.921875
A6NI72	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BQT8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P15863	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q15617	7	56	102	1.8214285714285714	7	58	86	1.4827586206896552	7	56	83	1.4821428571428572	7	58	105	1.8103448275862069
Q8NH51	6	88	90	1.0227272727272727	7	84	61	0.7261904761904762	6	36	30	0.8333333333333334	7	136	121	0.8897058823529411
A6PVI3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UN67	2	99	655	6.616161616161616	1	87	661	7.597701149425287	1	87	652	7.494252873563219	2	99	664	6.707070707070707
Q8NGJ9	7	82	87	1.0609756097560976	7	73	93	1.273972602739726	7	73	80	1.095890410958904	7	82	100	1.2195121951219512
Q9Y6M9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96PX9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O95298	1	44	55	1.25	2	11	73	6.636363636363637	1	0	29	inf	2	55	99	1.8
Q7L5N7	1	57	464	8.140350877192983	1	57	460	8.070175438596491	1	57	460	8.070175438596491	1	57	464	8.140350877192983
Q9BWN1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P09619	1	550	533	0.9690909090909091	1	550	499	0.9072727272727272	1	550	499	0.9072727272727272	1	550	533	0.9690909090909091
Q5H8A4	11	76	675	8.881578947368421	13	104	592	5.6923076923076925	11	76	592	7.7894736842105265	13	104	675	6.490384615384615
Q07326	6	58	26	0.4482758620689655	6	58	21	0.3620689655172414	6	56	17	0.30357142857142855	6	60	30	0.5
Q9NZT2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q13278	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6UX71	1	53	453	8.547169811320755	1	51	427	8.372549019607844	1	51	425	8.333333333333334	1	53	455	8.584905660377359
O75677	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P34096	1	8	119	14.875	0	0	119	inf	0	0	119	inf	1	8	119	14.875
Q9Y3A4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P06454	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NBN7	0	0	0	inf	0	0	310	inf	0	0	0	inf	0	0	310	inf
Q8N122	0	0	0	inf	1	455	858	1.8857142857142857	0	0	0	inf	1	455	858	1.8857142857142857
Q8ND24	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96A35	0	0	0	inf	0	0	194	inf	0	0	0	inf	0	0	194	inf
Q8N357	10	97	58	0.5979381443298969	9	91	77	0.8461538461538461	9	86	58	0.6744186046511628	10	102	77	0.7549019607843137
Q96ST3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5JR98	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H5J8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A6NNZ2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O15273	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BY07	11	152	738	4.855263157894737	13	197	667	3.3857868020304567	11	130	647	4.976923076923077	13	219	758	3.461187214611872
P35247	0	0	0	inf	0	0	354	inf	0	0	0	inf	0	0	354	inf
O43166	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P28908	1	187	385	2.0588235294117645	1	188	368	1.9574468085106382	1	187	367	1.9625668449197862	1	188	386	2.0531914893617023
P01375	1	34	176	5.176470588235294	1	29	178	6.137931034482759	1	29	176	6.068965517241379	1	34	178	5.235294117647059
Q15785	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q70HW3	3	168	37	0.22023809523809523	4	146	39	0.2671232876712329	3	126	15	0.11904761904761904	4	188	61	0.324468085106383
Q9H2L4	4	30	21	0.7	3	21	20	0.9523809523809523	3	21	19	0.9047619047619048	4	30	22	0.7333333333333333
A0PJW6	2	127	29	0.2283464566929134	2	127	25	0.1968503937007874	2	127	25	0.1968503937007874	2	127	29	0.2283464566929134
Q8N6K7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N4H5	0	0	0	inf	1	26	6	0.23076923076923078	0	0	0	inf	1	26	6	0.23076923076923078
P59538	6	71	103	1.4507042253521127	7	86	66	0.7674418604651163	6	58	52	0.896551724137931	7	99	117	1.1818181818181819
Q8N114	1	112	105	0.9375	1	104	81	0.7788461538461539	1	104	77	0.7403846153846154	1	112	109	0.9732142857142857
Q9BVH7	1	6	307	51.166666666666664	0	0	306	inf	0	0	306	inf	1	6	307	51.166666666666664
P62081	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P31948	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q4KMG9	2	123	19	0.15447154471544716	1	118	18	0.15254237288135594	1	118	17	0.1440677966101695	2	123	20	0.16260162601626016
O00422	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P46094	6	39	156	4.0	7	93	82	0.8817204301075269	6	38	79	2.0789473684210527	7	94	159	1.6914893617021276
